1.221386138613861361e-01,1.407914764079147563e-02,1.165836865133247982e-03,8.390154453769660403e-01,3.818281636014273506e-01,2.425678586816027715e-01,6.584768211920529746e-01,9.639343069676079012e-03,2.632632632632632697e-01,6.203825508429726687e-01,2.451111381027571978e-01,9.389671361502344160e-03,4.908171861836562178e-01,1.281702898550724501e-01,7.222586999343402758e-03,7.551502320657927925e-01,2.702937597775073586e-01,4.105145413870246451e-01,1.251238850346877984e-02,6.261216350947158560e-01,6.942392909896601128e-02,8.712528823981553483e-01,9.119064005505850279e-02,2.742346938775511167e-02,3.184079601990053021e-02,7.695447261758884272e-01,1.291765324914496138e-01,7.986182416345612989e-01,3.597560975609755962e-01,2.924802658911507952e-02
1.265874587458746259e-01,1.179604261796042552e-02,1.014963859057180229e-03,8.003244234431201587e-01,3.689267087565193393e-01,2.111158983196897709e-01,6.057615894039735105e-01,9.311969154102171797e-03,2.406406406406406129e-01,6.451954335828230525e-01,2.395238673630511461e-01,6.706908115358817257e-03,5.356360572872788106e-01,1.032608695652173503e-01,8.864084044648723459e-03,7.402491653774123659e-01,2.791586998087953742e-01,4.038031319910515005e-01,1.313181367690782753e-02,5.962113659022930667e-01,6.831610044313145280e-02,8.193697156033821205e-01,9.084652443220922469e-02,2.423469387755103344e-02,2.288557213930347833e-02,7.825619756810254790e-01,1.370691923178111171e-01,7.842335829617765874e-01,3.572154471544716214e-01,2.775238886580806003e-02
1.221386138613861361e-01,1.255707762557077556e-02,9.463852199316953595e-04,8.080682699767263166e-01,3.664562174032390818e-01,1.964670400689358110e-01,6.268874172185430194e-01,9.448374952257969361e-03,2.152152152152151943e-01,6.438648219550918705e-01,2.387950929187416804e-01,7.617131359586082340e-03,5.356360572872788106e-01,1.150362318840579823e-01,5.252790544977029019e-03,7.328393453301849103e-01,3.139231705197288447e-01,4.228187919463087252e-01,1.437066402378592289e-02,6.186440677966101864e-01,5.908419497784341001e-02,8.481936971560339877e-01,9.153475567790778089e-02,2.614795918367349148e-02,2.388059701492539766e-02,7.721462908850975637e-01,1.541699552749276614e-01,7.907721166471870511e-01,3.445121951219513035e-01,2.708766098878271494e-02
1.419009900990099160e-01,9.893455098934550440e-03,9.463852199316953595e-04,7.577685309260173696e-01,3.535547625583310150e-01,1.925894011202068101e-01,6.084105960264900581e-01,8.666315042831419790e-03,2.288288288288288230e-01,5.419974295002646381e-01,2.274990890319446013e-01,4.503209734598057068e-03,5.135636057287278344e-01,9.873188405797100886e-02,7.222586999343402758e-03,7.046657438319355871e-01,2.991482704675821891e-01,4.217002237136465159e-01,6.937561942517336822e-03,5.912263210368893240e-01,6.056129985228948798e-02,8.193697156033821205e-01,8.740536820371644366e-02,2.359693877551019559e-02,2.288557213930347833e-02,7.604298237345650247e-01,1.528545119705340682e-01,7.646185590811365174e-01,3.328252032520325754e-01,2.517656834233485824e-02
1.473399339933993413e-01,1.027397260273972546e-02,7.680807582054333116e-04,7.539036603427604621e-01,3.573977491078780822e-01,2.162860835846617535e-01,6.215894039735099241e-01,9.248313114962804227e-03,2.084084084084084076e-01,5.406668178725334561e-01,2.248269160694765234e-01,5.413432978825322150e-03,5.103622577927547921e-01,9.963768115942028825e-02,1.017728168089297724e-02,7.001872811660289075e-01,3.273074917434382058e-01,4.340044742729307070e-01,8.795837462834479870e-03,5.912263210368893240e-01,6.388478581979319115e-02,8.116833205226750003e-01,8.947006194081211228e-02,2.551020408163265363e-02,2.189054726368161452e-02,7.617306060891695374e-01,1.449618521441725649e-01,7.554648427917983744e-01,3.297764227642276946e-01,2.575820523473203172e-02
1.364620462046204907e-01,8.371385083713850372e-03,8.778065808062104902e-04,6.842795683757669778e-01,3.255558605544880413e-01,1.895734597156397971e-01,5.899999999999999689e-01,8.666315042831419790e-03,1.877877877877877633e-01,5.419974295002646381e-01,2.098870399611320603e-01,3.832518923062022687e-04,4.537489469250209906e-01,7.472826086956518843e-02,7.879185817465536590e-03,6.348831528377169020e-01,2.607335303320007514e-01,4.071588366890380173e-01,0.000000000000000000e+00,5.513459621136590494e-01,5.982274741506644899e-02,7.742121445042275951e-01,8.878183069511355607e-02,2.295918367346941324e-02,1.592039800995026511e-02,7.317843340559901932e-01,1.268087345435411906e-01,6.926964200683952688e-01,3.053861788617886486e-01,2.201911092646447604e-02
1.374521452145214817e-01,1.179604261796042552e-02,7.543650303803370316e-04,7.074828972424007656e-01,3.370848202031292984e-01,1.990521327014217745e-01,6.137086092715231533e-01,8.729971081970787361e-03,2.034034034034034044e-01,5.342103273607016201e-01,2.206971942183894031e-01,1.087477244418894040e-02,4.584667228306654740e-01,8.288043478260870289e-02,8.535784635587656544e-03,6.393616155036235815e-01,2.791586998087953742e-01,4.205816554809843066e-01,0.000000000000000000e+00,5.663010967098703885e-01,6.499261447562774963e-02,7.905457340507302533e-01,8.843771507226427797e-02,2.232142857142857539e-02,1.691542288557212892e-02,7.382976717881044593e-01,1.599579058142593935e-01,7.149269151407586786e-01,3.348577235772357552e-01,2.359783963439966714e-02
1.433795379537953774e-01,2.283105022831050102e-02,2.372820913741788273e-03,7.268354608928697669e-01,3.510842712050507575e-01,2.063765618267987823e-01,6.242384105960264717e-01,9.184657075823436656e-03,2.122122122122122034e-01,6.203825508429726687e-01,2.285922506984088276e-01,8.335728657660246288e-03,5.300758213984835265e-01,8.967391304347827052e-02,9.848982271831910329e-03,6.512498982167576056e-01,3.036676516600035347e-01,4.328859060402684977e-01,3.840436075322098408e-03,5.762711864406779849e-01,6.794682422451993331e-02,8.049577248270560759e-01,9.084652443220922469e-02,2.551020408163265363e-02,2.089552238805969520e-02,7.382976717881044593e-01,1.557484872401999065e-01,7.515417802981112505e-01,3.902439024390244038e-01,2.501038637307852197e-02
1.275775577557756169e-01,1.902587519025875085e-02,2.372820913741788273e-03,7.384300726426404893e-01,3.486137798517705000e-01,1.986212839293407806e-01,6.163576158940397010e-01,8.866376880126584925e-03,2.044044044044043829e-01,6.530127768957435519e-01,2.319931981051864267e-01,7.233879467279852316e-03,5.197978096040437590e-01,8.106884057971014412e-02,1.083388049901511108e-02,6.467714355508509261e-01,2.748131409699287042e-01,4.317673378076062884e-01,5.079286422200193774e-03,5.787637088733798008e-01,6.536189069423926912e-02,8.097617217524981648e-01,9.084652443220922469e-02,2.423469387755103344e-02,1.990049751243783138e-02,7.265717786784805510e-01,1.554853985793212545e-01,7.371574102131220885e-01,3.953252032520325754e-01,2.592438720398836799e-02
1.221386138613861361e-01,1.788432267884322580e-02,1.851623256388100144e-03,8.158121165103322525e-01,3.486137798517705000e-01,2.072382593709607701e-01,6.163576158940397010e-01,8.020660931560660845e-03,1.907907907907908096e-01,6.138050956377107958e-01,2.387950929187416804e-01,1.212034109418413941e-02,5.120471777590563933e-01,8.152173913043475606e-02,9.848982271831910329e-03,6.512498982167576056e-01,2.748131409699287042e-01,4.552572706935123503e-01,5.079286422200193774e-03,5.962113659022930667e-01,6.388478581979319115e-02,8.193697156033821205e-01,8.947006194081211228e-02,2.551020408163265363e-02,2.189054726368161452e-02,7.422000188519182196e-01,1.489081820573533443e-01,7.620033764772088380e-01,3.953252032520325754e-01,2.617366015787286893e-02
1.176897689768977018e-01,1.750380517503805078e-02,1.975064806813973603e-03,7.848508357430001858e-01,3.357123250068624332e-01,2.205945713054717483e-01,6.163576158940397010e-01,8.020660931560660845e-03,1.779779779779779858e-01,5.785590080895138820e-01,2.300497995870278145e-01,8.718980549966448557e-03,5.017691659646166258e-01,8.967391304347827052e-02,1.116217990807616411e-02,6.400944548489536645e-01,2.598644185642273730e-01,4.485458612975392056e-01,5.698711595639241456e-03,5.887337986041873972e-01,6.425406203840471064e-02,8.145657186779400316e-01,9.084652443220922469e-02,2.678571428571427382e-02,1.691542288557212892e-02,7.330851164105947060e-01,1.475927387529597512e-01,7.580803139835216031e-01,4.156504065040650397e-01,2.617366015787286893e-02
1.083036303630363073e-01,1.712328767123287576e-02,2.688282653719020060e-03,7.771069892093942499e-01,3.357123250068624332e-01,2.063765618267987823e-01,5.952317880794701921e-01,7.702380735863809114e-03,1.633633633633633786e-01,5.472442730777954401e-01,2.219118182922385496e-01,4.167864328830123144e-03,5.080033698399325504e-01,1.485507246376811530e-01,9.520682862770857291e-03,6.103737480661184378e-01,2.421345385016513141e-01,4.373601789709172238e-01,4.088206144697709155e-03,5.588235294117647189e-01,6.314623338257015217e-02,8.174481168332052849e-01,9.084652443220922469e-02,2.487244897959181578e-02,1.492537313432834578e-02,7.291827693467810567e-01,1.410155222309918410e-01,7.502341889961473553e-01,3.927845528455284896e-01,2.609056917324470426e-02
1.147326732673267791e-01,1.331811263318112559e-02,2.386536641566884553e-03,7.422949432258973967e-01,3.433982981059566231e-01,2.330891856958207387e-01,5.767549668874172308e-01,7.502318898568643979e-03,1.907907907907908096e-01,5.605201481817494447e-01,2.233693671808575365e-01,2.347417840375565223e-03,4.884582982308339760e-01,1.467391304347825942e-01,3.939592908732761356e-03,5.962869473169938317e-01,2.509994785329393574e-01,4.429530201342281592e-01,1.858275520317143048e-03,5.588235294117647189e-01,5.871491875923189052e-02,7.963105303612605379e-01,8.706125258086716556e-02,1.849489795918365931e-02,1.592039800995026511e-02,7.291827693467810567e-01,1.460142067876874505e-01,7.397728814048454282e-01,4.029471544715447218e-01,2.401329455754050435e-02
1.068250825082508459e-01,1.484018264840182566e-02,2.578556831118242881e-03,7.539036603427604621e-01,3.447707933022234328e-01,2.598018095648427783e-01,5.978807947019867397e-01,7.502318898568643979e-03,1.945945945945946054e-01,5.658577152793528020e-01,2.282278634762541225e-01,3.257641084602830306e-03,4.914911541701768583e-01,1.290760869565217295e-01,1.969796454366387617e-03,5.740574871753114650e-01,2.548235703111420003e-01,4.519015659955257225e-01,2.477700693756190731e-03,5.563310069790627921e-01,5.908419497784341001e-02,7.809377401998462975e-01,9.119064005505850279e-02,1.721938775510203912e-02,1.094527363184083502e-02,7.994909982090677714e-01,1.457511181268087430e-01,7.397728814048454282e-01,4.054878048780488076e-01,2.384711258828416808e-02
1.028778877887788767e-01,1.750380517503805078e-02,3.456363411924453372e-03,7.887298116933494363e-01,3.381828163601427462e-01,2.628177509694097358e-01,5.926490066225165165e-01,6.538384591601040241e-03,1.907907907907908096e-01,5.871172601496937871e-01,2.226405927365480708e-01,3.592986490370791985e-03,4.938500421229991000e-01,1.938405797101449002e-01,0.000000000000000000e+00,5.784545232472926291e-01,2.496088997045020352e-01,4.317673378076062884e-01,3.097125867195238413e-03,5.588235294117647189e-01,6.388478581979319115e-02,7.290545734050730697e-01,9.153475567790778089e-02,9.566326530612234702e-03,8.955223880597051878e-03,7.877745310585352323e-01,1.554853985793212545e-01,7.371574102131220885e-01,4.105691056910569792e-01,2.401329455754050435e-02
1.117623762376238061e-01,1.978691019786910088e-02,3.401500500624064782e-03,8.003244234431201587e-01,3.472412846555036903e-01,2.503231365790606899e-01,6.163576158940397010e-01,7.056726624593050168e-03,1.995995995995996086e-01,6.097074166477659540e-01,2.251913032916312285e-01,6.706908115358817257e-03,4.805391743892164502e-01,1.938405797101449002e-01,1.313197636244253785e-03,5.874114485791059881e-01,2.459586302798540125e-01,4.463087248322147871e-01,4.459861248761146091e-03,5.862412761714855813e-01,5.945347119645492950e-02,7.809377401998462975e-01,8.912594631796283418e-02,9.566326530612234702e-03,9.950248756218915691e-03,7.942878687906493873e-01,1.549592212575637840e-01,7.397728814048454282e-01,4.334349593495935293e-01,2.401329455754050435e-02
1.236171617161716529e-01,1.864535768645357583e-02,3.017460121521348126e-03,7.887298116933494363e-01,3.535547625583310150e-01,2.520465316673847767e-01,6.110596026490066057e-01,7.375006820289901899e-03,2.054054054054054168e-01,5.818099342254479112e-01,2.226405927365480708e-01,5.221807032672221016e-03,4.985678180286435834e-01,1.983695652173912416e-01,1.969796454366387617e-03,5.888771272697663761e-01,2.489136102902833325e-01,4.530201342281879318e-01,8.176412289395432187e-03,5.987038883349949936e-01,6.425406203840471064e-02,8.068793235972329114e-01,9.084652443220922469e-02,8.928571428571424606e-03,8.955223880597051878e-03,8.385521726835705181e-01,1.528545119705340682e-01,7.476187178044240156e-01,4.156504065040650397e-01,2.417947652679684062e-02
1.364620462046204907e-01,1.560121765601217569e-02,2.990028665871153832e-03,8.699626207772057640e-01,3.535547625583310150e-01,2.455838000861697290e-01,6.268874172185430194e-01,7.893348853281918764e-03,2.210210210210210025e-01,5.605201481817494447e-01,2.255556905137859891e-01,7.952476765354016264e-03,5.268744734625104842e-01,1.666666666666666297e-01,4.596191726854895188e-03,5.955541079716636377e-01,2.598644185642273730e-01,4.630872483221477043e-01,6.318136769078289139e-03,5.987038883349949936e-01,6.536189069423926912e-02,8.222521137586471518e-01,9.428768066070200571e-02,8.290816326530614511e-03,7.960199004975132553e-03,8.867282495993966673e-01,1.565377532228360846e-01,7.515417802981112505e-01,4.156504065040650397e-01,2.401329455754050435e-02
1.384422442244224727e-01,1.864535768645357583e-02,2.605988286768437176e-03,8.235418576768460674e-01,3.535547625583310150e-01,2.317966393795777569e-01,6.005298013245032873e-01,8.147973009839402925e-03,2.210210210210210025e-01,5.552128222575035688e-01,2.219118182922385496e-01,5.078087573057388227e-03,5.851727042965458869e-01,1.666666666666666297e-01,5.252790544977029019e-03,5.866786092337757941e-01,2.525638797149313275e-01,4.664429530201342211e-01,5.698711595639241456e-03,5.812562313060817276e-01,6.536189069423926912e-02,8.289777094542660762e-01,9.394356503785272761e-02,8.928571428571424606e-03,7.960199004975132553e-03,8.958431520407200699e-01,1.675874769797421338e-01,7.463111265024602314e-01,3.877032520325203180e-01,2.650602409638554147e-02
1.626534653465346869e-01,2.168949771689497596e-02,2.084790629414749047e-03,7.925946822766063438e-01,3.524567664013175672e-01,2.167169323567428030e-01,5.873509933774834213e-01,7.829692814142551194e-03,2.074074074074074292e-01,4.674680577606411536e-01,2.206971942183894031e-01,7.233879467279852316e-03,5.725358045492838777e-01,1.693840579710144678e-01,6.237688772160215889e-03,5.859457698884456001e-01,2.421345385016513141e-01,4.630872483221477043e-01,4.707631318136756837e-03,5.787637088733798008e-01,6.573116691285078861e-02,8.011145272867026268e-01,9.325533379215417140e-02,7.653061224489804415e-03,6.965174129353268739e-03,9.296917711377132854e-01,1.725861615364377433e-01,7.371574102131220885e-01,4.131097560975610650e-01,2.550893228084753078e-02
1.493069306930693285e-01,2.054794520547945091e-02,2.057359173764556487e-03,8.041892940263770662e-01,3.587702443041448919e-01,2.227488151658767734e-01,6.137086092715231533e-01,8.020660931560660845e-03,2.024024024024024260e-01,4.767218568080441310e-01,2.147455362565285908e-01,1.518635623263389633e-02,5.828138163437236452e-01,1.630434782608695676e-01,6.565988181221282805e-03,6.133865320413647293e-01,2.525638797149313275e-01,4.720357941834451565e-01,8.176412289395432187e-03,6.136590229312063327e-01,6.536189069423926912e-02,8.453112990007687344e-01,9.119064005505850279e-02,8.928571428571424606e-03,7.960199004975132553e-03,9.349043265152229276e-01,1.725861615364377433e-01,7.528496601878706951e-01,4.308943089430894435e-01,2.575820523473203172e-02
1.354851485148514945e-01,2.092846270928462593e-02,1.577308699886158933e-03,7.655123774596235275e-01,3.664562174032390818e-01,2.145626884963377778e-01,6.031788079470198349e-01,8.147973009839402925e-03,2.016016016016016210e-01,4.062901640583654883e-01,2.196040325519251768e-01,1.413241352879179846e-02,5.828138163437236452e-01,1.621376811594202882e-01,1.017728168089297724e-02,6.119208533507043413e-01,2.555188597253607030e-01,4.597315436241610764e-01,9.415262636273527552e-03,6.111665004985045169e-01,6.499261447562774963e-02,8.260953112990008229e-01,9.084652443220922469e-02,9.566326530612234702e-03,6.965174129353268739e-03,9.830804034310490769e-01,1.615364377795316941e-01,7.593879052854854983e-01,4.842479674796748013e-01,2.874948068134607071e-02
1.384422442244224727e-01,1.902587519025875085e-02,1.577308699886158933e-03,7.655123774596235275e-01,3.689267087565193393e-01,2.171477811288237969e-01,6.268874172185430194e-01,8.147973009839402925e-03,2.016016016016016210e-01,4.182656687079458480e-01,2.226405927365480708e-01,1.212034109418413941e-02,5.828138163437236452e-01,1.675724637681159090e-01,5.909389363099148973e-03,6.274733327904894464e-01,2.496088997045020352e-01,4.563758389261745596e-01,6.937561942517336822e-03,6.036889332003988473e-01,6.462333825701623014e-02,7.991929285165257912e-01,9.153475567790778089e-02,1.020408163265307255e-02,1.293532338308461815e-02,9.830804034310490769e-01,1.686398316232570194e-01,7.763877465621978891e-01,4.842479674796748013e-01,2.750311591192355909e-02
1.493069306930693285e-01,1.978691019786910088e-02,1.755613161612420980e-03,7.925946822766063438e-01,3.664562174032390818e-01,2.218871176217147856e-01,6.189403973509933765e-01,8.348034847134568059e-03,2.172172172172172067e-01,4.169350570802147216e-01,2.240981416251670022e-01,1.901887515569605780e-02,5.828138163437236452e-01,1.657608695652173503e-01,6.237688772160215889e-03,6.274733327904894464e-01,2.398748479054406413e-01,4.686800894854586397e-01,7.185332011892961446e-03,6.061814556331006631e-01,6.462333825701623014e-02,7.828593389700231331e-01,8.499655884377152470e-02,1.020408163265307255e-02,1.094527363184083502e-02,9.830804034310490769e-01,1.633780584056827023e-01,7.776953378641617842e-01,5.121951219512195230e-01,2.750311591192355909e-02
1.804356435643564849e-01,1.636225266362252573e-02,1.604740155536353227e-03,7.964595528598632512e-01,3.535547625583310150e-01,2.205945713054717483e-01,6.031788079470198349e-01,8.539002964552677710e-03,2.104104104104104200e-01,4.209268919634081563e-01,2.131665249605247392e-01,1.992909839992332288e-02,6.293176074136478393e-01,1.503623188405797118e-01,3.939592908732761356e-03,6.000325706375703172e-01,2.555188597253607030e-01,4.530201342281879318e-01,5.698711595639241456e-03,5.837487537387836545e-01,6.425406203840471064e-02,7.943889315910839244e-01,8.878183069511355607e-02,8.928571428571424606e-03,9.950248756218915691e-03,9.648505985484022718e-01,1.591686398316232154e-01,7.685416215748236413e-01,5.020325203252032908e-01,2.650602409638554147e-02
