,Theme,Name,Code
2209,2022 하반기 신규상장,한국제11호스팩,436610
2210,2022 하반기 신규상장,KB스타리츠,432320
2211,2022 하반기 신규상장,알피바이오,314140
2212,2022 하반기 신규상장,샤페론,378800
2213,2022 하반기 신규상장,저스템,417840
2214,2022 하반기 신규상장,성일하이텍,365340
2215,2022 하반기 신규상장,신영스팩8호,430220
2217,2022 하반기 신규상장,탑머티리얼,360070
2218,2022 하반기 신규상장,대신밸런스제14호스팩,442310
2219,2022 하반기 신규상장,바이오노트,377740
2220,2022 하반기 신규상장,IBKS제19호스팩,426550
2221,2022 하반기 신규상장,하나금융23호스팩,427950
2222,2022 하반기 신규상장,유비온,84440
2223,2022 하반기 신규상장,인벤티지랩,389470
2224,2022 하반기 신규상장,HPSP,403870
2226,강관업체(Steel pipe),코센,9730
2234,강관업체(Steel pipe),한국주철관,970
2237,반도체 장비,더코디,224060
2240,반도체 장비,제너셈,217190
2251,반도체 장비,피에스케이홀딩스,31980
2257,반도체 장비,에이팩트,200470
2262,반도체 장비,유니테스트,86390
2264,반도체 장비,GST,83450
2270,반도체 장비,파크시스템스,140860
2271,반도체 장비,위드텍,348350
2272,반도체 장비,이오테크닉스,39030
2278,반도체 장비,성도이엔지,37350
2279,반도체 장비,네오셈,253590
2283,반도체 장비,티씨케이,64760
2284,반도체 장비,넥스틴,348210
2285,반도체 장비,인텍플러스,64290
2286,반도체 장비,유진테크,84370
2287,반도체 장비,제이티,89790
2288,반도체 장비,에이피티씨,89970
2289,반도체 장비,유니셈,36200
2291,반도체 장비,코미코,183300
2293,반도체 장비,와이아이케이,232140
2296,반도체 장비,미래산업,25560
2297,반도체 장비,엔투텍,227950
2301,반도체 장비,프로텍,53610
2302,반도체 장비,테스,95610
2305,반도체 장비,서플러스글로벌,140070
2306,반도체 장비,케이엔솔,53080
2311,반도체 장비,레이저쎌,412350
2314,반도체 장비,엑시콘,92870
2324,엔젤산업,헝셩그룹,900270
2325,엔젤산업,삼성출판사,68290
2326,엔젤산업,웅진씽크빅,95720
2329,엔젤산업,삼천리자전거,24950
2331,엔젤산업,토박스코리아,215480
2332,엔젤산업,손오공,66910
2334,엔젤산업,대교,19680
2335,엔젤산업,모나미,5360
2336,엔젤산업,락앤락,115390
2337,엔젤산업,아가방컴퍼니,13990
2338,엔젤산업,남양유업,3920
2339,엔젤산업,메디앙스,14100
2340,엔젤산업,정상제이엘에스,40420
2341,엔젤산업,삼익악기,2450
2342,엔젤산업,오로라,39830
2343,엔젤산업,매일유업,267980
2344,엔젤산업,예림당,36000
2350,SI(시스템통합),대신정보통신,20180
2352,SI(시스템통합),정원엔시스,45510
2354,SI(시스템통합),신세계 I&C,35510
2355,SI(시스템통합),에스트래픽,234300
2360,SI(시스템통합),위즈코프,38620
2366,SI(시스템통합),한솔인티큐브,70590
2372,SI(시스템통합),아시아나IDT,267850
2374,SI(시스템통합),아이티센,124500
2375,모바일콘텐츠(스마트폰/태블릿PC),아이톡시,52770
2378,모바일콘텐츠(스마트폰/태블릿PC),컴투스홀딩스,63080
2383,모바일콘텐츠(스마트폰/태블릿PC),포시에스,189690
2391,모바일콘텐츠(스마트폰/태블릿PC),키다리스튜디오,20120
2396,모바일콘텐츠(스마트폰/태블릿PC),미스터블루,207760
2401,모바일콘텐츠(스마트폰/태블릿PC),티사이언티픽,57680
2404,모바일콘텐츠(스마트폰/태블릿PC),네오위즈홀딩스,42420
2405,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,57030
2406,모바일콘텐츠(스마트폰/태블릿PC),디앤씨미디어,263720
2411,보톡스(보툴리눔톡신),휴온스,243070
2417,보톡스(보툴리눔톡신),유바이오로직스,206650
2420,음성인식,미디어젠,279600
2427,음성인식,브리지텍,64480
2435,전기차(충전소/충전기),휴맥스홀딩스,28080
2445,전기차(충전소/충전기),아이엘사이언스,307180
2448,전기차(충전소/충전기),윌링스,313760
2451,전기차(충전소/충전기),동양이엔피,79960
2455,전기차(충전소/충전기),SK네트웍스,1740
2456,전기차(충전소/충전기),알티캐스트,85810
2507,마이데이터,NICE평가정보,30190
2513,해운,대한해운,5880
2514,해운,팬오션,28670
2515,해운,STX그린로지스,465770
2516,해운,HMM,11200
2517,해운,흥아해운,3280
2518,해운,KSS해운,44450
2522,스마트그리드(지능형전력망),옴니시스템,57540
2529,스마트그리드(지능형전력망),일진홀딩스,15860
2537,스마트그리드(지능형전력망),비츠로셀,82920
2541,철강 중소형,TCC스틸,2710
2543,철강 중소형,동일철강,23790
2544,철강 중소형,영흥,12160
2545,철강 중소형,현대비앤지스틸,4560
2547,철강 중소형,NI스틸,8260
2549,철강 중소형,화인베스틸,133820
2550,철강 중소형,경남스틸,39240
2553,철강 중소형,제이스코홀딩스,23440
2554,철강 중소형,금강철강,53260
2556,철강 중소형,대호특수강,21040
2557,철강 중소형,DSR제강,69730
2560,철강 중소형,동국산업,5160
2562,철강 중소형,한국특강,7280
2564,철강 중소형,동일제강,2690
2565,철강 중소형,원일특강,12620
2569,철강 중소형,한일철강,2220
2571,철강 중소형,코메론,49430
2573,철강 중소형,동일산업,4890
2585,철도,알루코,1780
2591,철도,대아티아이,45390
2594,철도,한국종합기술,23350
2596,철도,황금에스티,32560
2600,철도,동아지질,28100
2603,철도,부산산업,11390
2606,철도,현대제철,4020
2607,철도,삼일씨엔에스,4440
2610,철도,특수건설,26150
2614,철도,하이록코리아,13030
2615,철도,다원시스,68240
2617,철도,대호에이엘,69460
2618,테마파크,이월드,84680
2621,테마파크,국보디자인,66620
2625,음식료업종,대한제당,1790
2626,음식료업종,노바렉스,194700
2627,음식료업종,삼양식품,3230
2628,음식료업종,디딤이앤에프,217620
2629,음식료업종,인산가,277410
2630,음식료업종,농심,4370
2631,음식료업종,정다운,208140
2632,음식료업종,DSEN,65150
2633,음식료업종,해태제과식품,101530
2634,음식료업종,우양,103840
2635,음식료업종,샘표식품,248170
2636,음식료업종,휴럼,353190
2637,음식료업종,마니커에프앤지,195500
2638,음식료업종,푸드나무,290720
2639,음식료업종,CJ제일제당,97950
2640,음식료업종,CJ프레시웨이,51500
2641,음식료업종,크라운제과,264900
2643,음식료업종,대상,1680
2644,음식료업종,하이트진로,80
2648,음식료업종,오뚜기,7310
2649,음식료업종,사조동아원,8040
2651,음식료업종,한국맥널티,222980
2653,음식료업종,동원F&B,49770
2655,음식료업종,엠에스씨,9780
2656,음식료업종,뉴트리,270870
2657,음식료업종,삼양사,145990
2658,음식료업종,하이트진로홀딩스,140
2659,음식료업종,오리온,271560
2660,음식료업종,현대그린푸드,453340
2662,음식료업종,대한제분,1130
2663,음식료업종,교촌에프앤비,339770
2665,음식료업종,푸드웰,5670
2667,음식료업종,보라티알,250000
2668,음식료업종,네오크레마,311390
2669,음식료업종,SPC삼립,5610
2670,음식료업종,팜스빌,318010
2671,음식료업종,신세계푸드,31440
2672,음식료업종,빙그레,5180
2673,음식료업종,동서,26960
2674,음식료업종,에이치엘사이언스,239610
2675,음식료업종,국순당,43650
2676,음식료업종,조흥,2600
2677,음식료업종,신송홀딩스,6880
2678,음식료업종,풀무원,17810
2679,음식료업종,한탑,2680
2681,음식료업종,롯데웰푸드,280360
2682,음식료업종,롯데칠성,5300
2683,음식료업종,코스맥스엔비티,222040
2684,음식료업종,비피도,238200
2687,네옴시티,희림,37440
2691,네옴시티,SNT에너지,100840
2692,네옴시티,세아베스틸지주,1430
2696,네옴시티,제이엔케이히터,126880
2698,네옴시티,인디에프,14990
2699,네옴시티,세아특수강,19440
2700,네옴시티,성신양회,4980
2705,네옴시티,세아홀딩스,58650
2709,네옴시티,수성샐바시온,84180
2711,네옴시티,한미글로벌,53690
2716,북한 광물자원개발,피제이메탈,128660
2720,북한 광물자원개발,한국내화,10040
2721,북한 광물자원개발,경동인베스트,12320
2722,북한 광물자원개발,삼영엠텍,54540
2723,북한 광물자원개발,대창솔루션,96350
2724,북한 광물자원개발,SH에너지화학,2360
2725,북한 광물자원개발,상보,27580
2726,북한 광물자원개발,포스코퓨처엠,3670
2729,북한 광물자원개발,포스코엠텍,9520
2730,북한 광물자원개발,쎄노텍,222420
2731,북한 광물자원개발,한국주강,25890
2734,전력저장장치(ESS),비나텍,126340
2738,전력저장장치(ESS),플래스크,41590
2743,전력저장장치(ESS),삼진엘앤디,54090
2746,전력저장장치(ESS),세방전지,4490
2751,전력저장장치(ESS),HD현대에너지솔루션,322000
2759,전력저장장치(ESS),티에스넥스젠,43220
2763,전력저장장치(ESS),SK디앤디,210980
2768,2019 하반기 신규상장,플리토,300080
2774,2019 하반기 신규상장,메드팩토,235980
2777,2019 하반기 신규상장,태웅로직스,124560
2783,2019 하반기 신규상장,씨에스베어링,297090
2788,2019 하반기 신규상장,레이,228670
2796,2019 하반기 신규상장,일승,333430
2797,2019 하반기 신규상장,한독크린텍,256150
2802,2019 하반기 신규상장,그린플러스,186230
2803,2019 하반기 신규상장,에이에프더블류,312610
2804,2019 하반기 신규상장,녹십자웰빙,234690
2807,2019 하반기 신규상장,자이에스앤디,317400
2809,2019 하반기 신규상장,리메드,302550
2810,2019 하반기 신규상장,누보,332290
2811,2019 하반기 신규상장,세림B&G,340440
2812,2019 하반기 신규상장,에스제이그룹,306040
2813,2019 하반기 신규상장,KBG,318000
2814,2019 하반기 신규상장,NH프라임리츠,338100
2815,2019 하반기 신규상장,엔바이오니아,317870
2817,2019 하반기 신규상장,지누스,13890
2822,2019 하반기 신규상장,롯데리츠,330590
2823,2019 하반기 신규상장,아이비김영,339950
2825,2019 하반기 신규상장,윙스풋,335870
2830,2019 하반기 신규상장,아이티엠반도체,84850
2831,2019 하반기 신규상장,브릿지바이오테라퓨틱스,288330
2832,2019 하반기 신규상장,밸로프,331520
2839,전자파,동일기연,32960
2841,전자파,잉크테크,49550
2859,윤활유,S-Oil,10950
2861,윤활유,한국쉘석유,2960
2862,윤활유,미창석유,3650
2863,윤활유,흥구석유,24060
2865,SSD,KX하이텍,52900
2874,고령화 사회(노인복지),인터로조,119610
2877,고령화 사회(노인복지),HLB제약,47920
2880,고령화 사회(노인복지),엔지켐생명과학,183490
2881,고령화 사회(노인복지),코오롱티슈진,950160
2883,고령화 사회(노인복지),바텍,43150
2884,고령화 사회(노인복지),오스코텍,39200
2887,고령화 사회(노인복지),세운메디칼,100700
2888,고령화 사회(노인복지),대원제약,3220
2890,고령화 사회(노인복지),신흥,4080
2891,고령화 사회(노인복지),씨유메디칼,115480
2892,고령화 사회(노인복지),원익,32940
2893,고령화 사회(노인복지),휴비츠,65510
2896,고령화 사회(노인복지),메타바이오메드,59210
2904,고령화 사회(노인복지),아이센스,99190
2905,고령화 사회(노인복지),퓨쳐켐,220100
2906,고령화 사회(노인복지),앱클론,174900
2908,자동차부품,태양금속,4100
2913,자동차부품,동원금속,18500
2914,자동차부품,영보화학,14440
2915,자동차부품,남선알미늄,8350
2917,자동차부품,SG글로벌,1380
2919,자동차부품,캐스텍코리아,71850
2920,자동차부품,티에이치엔,19180
2926,자동차부품,에코캡,128540
2932,자동차부품,세동,53060
2934,자동차부품,케이비아이동국실업,1620
2935,자동차부품,화신정공,126640
2939,자동차부품,SG&G,40610
2940,자동차부품,서진오토모티브,122690
2944,자동차부품,KB오토시스,24120
2946,자동차부품,구영테크,53270
2950,자동차부품,동양피스톤,92780
2955,자동차부품,대성파인텍,104040
2960,자동차부품,금호에이치티,214330
2962,자동차부품,오스템,31510
2963,자동차부품,일지테크,19540
2964,자동차부품,체시스,33250
2966,자동차부품,엔브이에이치코리아,67570
2968,자동차부품,세종공업,33530
2970,자동차부품,대원산업,5710
2974,자동차부품,에스엘,5850
2975,자동차부품,태원물산,1420
2979,자동차부품,디와이씨,310870
2980,자동차부품,케이엔더블유,105330
2981,자동차부품,클라우드에어,36170
2982,자동차부품,유니크,11320
2984,자동차부품,세원정공,21820
2986,자동차부품,대우부품,9320
2987,자동차부품,효성첨단소재,298050
2988,자동차부품,새론오토모티브,75180
2992,자동차부품,대유에이텍,2880
2993,자동차부품,유성기업,2920
2994,자동차부품,와이엠,7530
2996,자동차부품,두올,16740
2997,자동차부품,세원물산,24830
2999,자동차부품,오리엔트정공,65500
3001,자동차부품,유라테크,48430
3002,자동차부품,SJM,123700
3003,자동차부품,대원강업,430
3004,자동차부품,에스엠벡셀,10580
3005,자동차부품,영화금속,12280
3006,자동차부품,BGF에코머티리얼즈,126600
3007,자동차부품,모토닉,9680
3008,자동차부품,화승알앤에이,378850
3009,자동차부품,DN오토모티브,7340
3011,자동차부품,대유에이피,290120
3013,자동차부품,피에이치에이,43370
3015,자동차부품,HL홀딩스,60980
3017,자동차부품,LX하우시스,108670
3019,자동차부품,풍강,93380
3022,자동차부품,화천기계,10660
3023,자동차부품,이원컴포텍,88290
3024,자동차부품,디젠스,113810
3025,자동차부품,CBI,13720
3026,자동차부품,휴림에이텍,78590
3027,자동차부품,삼원강재,23000
3030,자동차부품,성우하이텍,15750
3031,자동차부품,삼성공조,6660
3032,자동차부품,한국무브넥스,10100
3034,자동차부품,HDC현대EP,89470
3035,자동차부품,핸즈코퍼레이션,143210
3036,자동차부품,인화정공,101930
3039,자동차부품,상신브레이크,41650
3040,자동차부품,에스텍,69510
3041,자동차부품,유니테크노,241690
3046,자동차부품,GH신소재,130500
3048,선박평형수 처리장치,부방,14470
3052,선박평형수 처리장치,한라IMS,92460
3060,비철금속,국일신동,60480
3062,비철금속,이구산업,25820
3069,비철금속,대양금속,9190
3070,비철금속,DI동일,1530
3072,비철금속,대창,12800
3073,비철금속,영풍,670
3075,비철금속,서원,21050
3076,비철금속,조일알미늄,18470
3077,비철금속,삼아알미늄,6110
3080,비철금속,고려아연,10130
3094,재택근무/스마트워크,이씨에스,67010
3096,2차전지,에코앤드림,101360
3104,2차전지,동화기업,25900
3106,2차전지,에코프로비엠,247540
3110,2차전지,애경케미칼,161000
3117,2차전지,이녹스,88390
3129,2차전지,이수스페셜티케미컬,457190
3135,2차전지,켐트로스,220260
3146,2차전지,미코,59090
3148,2차전지,조광페인트,4910
3149,2차전지,에코프로,86520
3163,2차전지,솔브레인홀딩스,36830
3167,2차전지,이엔플러스,74610
3173,2차전지,엠케이전자,33160
3177,2차전지,코이즈,121850
3182,2차전지,후성,93370
3185,2차전지,대주전자재료,78600
3197,2차전지,한농화성,11500
3204,2차전지,코스모화학,5420
3210,2차전지,금양,1570
3213,2차전지,율촌화학,8730
3214,2차전지,동원시스템즈,14820
3219,2차전지,대한유화,6650
3220,2차전지,솔브레인,357780
3222,2차전지,KG케미칼,1390
3234,국내 상장 중국기업,골든센츄리,900280
3237,국내 상장 중국기업,이스트아시아홀딩스,900110
3240,국내 상장 중국기업,크리스탈신소재,900250
3241,국내 상장 중국기업,윙입푸드,900340
3243,국내 상장 중국기업,씨엑스아이,900120
3245,니켈,이상네트웍스,80010
3246,니켈,포스코인터내셔널,47050
3248,니켈,LX인터내셔널,1120
3266,마이크로 LED,루멘스,38060
3267,마이크로 LED,광전자,17900
3274,마이크로 LED,원풍물산,8290
3291,출산장려정책,모나리자,12690
3293,출산장려정책,깨끗한나라,4540
3297,공작기계,SIMPAC,9160
3301,공작기계,와이지-원,19210
3302,공작기계,넥스턴바이오,89140
3305,공작기계,화천기공,850
3307,공작기계,한국정밀기계,101680
3308,공작기계,에이비프로바이오,195990
3315,리모델링/인테리어,에넥스,11090
3316,리모델링/인테리어,라이온켐텍,171120
3319,리모델링/인테리어,유니드비티플러스,446070
3321,리모델링/인테리어,벽산,7210
3322,리모델링/인테리어,이건산업,8250
3323,리모델링/인테리어,삼목에스폼,18310
3324,리모델링/인테리어,한솔홈데코,25750
3325,리모델링/인테리어,한샘,9240
3326,리모델링/인테리어,이건홀딩스,39020
3327,리모델링/인테리어,진양화학,51630
3328,리모델링/인테리어,대림B&Co,5750
3329,리모델링/인테리어,파세코,37070
3330,리모델링/인테리어,KCC글라스,344820
3332,리모델링/인테리어,현대리바트,79430
3333,리모델링/인테리어,SUN&L,2820
3334,리모델링/인테리어,하츠,66130
3335,리모델링/인테리어,KCC,2380
3336,리모델링/인테리어,오하임앤컴퍼니,309930
3339,골프,남화산업,111710
3340,골프,골프존,215000
3342,골프,골프존뉴딘홀딩스,121440
3343,골프,와이엔텍,67900
3344,골프,아난티,25980
3346,골프,브이씨,365900
3347,골프,까스텔바작,308100
3348,골프,휠라홀딩스,81660
3349,골프,베뉴지,19010
3350,골프,한세엠케이,69640
3351,골프,크리스에프앤씨,110790
3352,해저터널(지하화/지하도로 등),LS마린솔루션,60370
3353,해저터널(지하화/지하도로 등),한국선재,25550
3362,그래핀,경인양행,12610
3366,그래핀,휴비스,79980
3381,삼성페이,나이스정보통신,36800
3383,삼성페이,효성,4800
3388,삼성페이,서울전자통신,27040
3392,삼성페이,삼성카드,29780
3400,남북경협,양지사,30960
3403,남북경협,신원,9270
3407,남북경협,경농,2100
3409,남북경협,코데즈컴바인,47770
3410,남북경협,제이에스티나,26040
3420,남북경협,현대엘리베이,17800
3421,남북경협,롯데정밀화학,4000
3423,남북경협,남해화학,25860
3424,남북경협,조비,1550
3429,원자력발전소 해체,우진,105840
3432,원자력발전소 해체,비에이치아이,83650
3433,원자력발전소 해체,에스앤더블류,103230
3436,원자력발전소 해체,한전기술,52690
3438,종합상사,GS글로벌,1250
3440,종합상사,효성티앤씨,298020
3449,탄소나노튜브(CNT),금호석유,11780
3455,맥신(MXene),나노,187790
3457,맥신(MXene),센코,347000
3463,맥신(MXene),이오플로우,294090
3476,2020 하반기 신규상장,고스트스튜디오,950190
3483,2020 하반기 신규상장,브랜드엑스코퍼레이션,337930
3486,2020 하반기 신규상장,더네이쳐홀딩스,298540
3489,2020 하반기 신규상장,아이디피,332370
3490,2020 하반기 신규상장,미코바이오메드,214610
3491,2020 하반기 신규상장,티앤엘,340570
3495,2020 하반기 신규상장,피플바이오,304840
3503,2020 하반기 신규상장,이지스밸류리츠,334890
3505,2020 하반기 신규상장,박셀바이오,323990
3506,2020 하반기 신규상장,에프앤가이드,64850
3508,2020 하반기 신규상장,프리시젼바이오,335810
3509,2020 하반기 신규상장,씨엔알리서치,359090
3510,2020 하반기 신규상장,미래에셋맵스리츠,357250
3511,2020 하반기 신규상장,앱코,129890
3512,2020 하반기 신규상장,포인트모바일,318020
3514,2020 하반기 신규상장,코람코라이프인프라리츠,357120
3516,2020 하반기 신규상장,압타머사이언스,291650
3519,2020 하반기 신규상장,엠브레인,169330
3520,2020 하반기 신규상장,에이플러스에셋,244920
3521,2020 하반기 신규상장,제이알글로벌리츠,348950
3522,2020 하반기 신규상장,이지스레지던스리츠,350520
3525,2020 하반기 신규상장,블리츠웨이,369370
3526,2020 하반기 신규상장,퀀타매트릭스,317690
3529,2020 하반기 신규상장,인바이오,352940
3532,2020 하반기 신규상장,비비씨,318410
3535,2020 하반기 신규상장,석경에이티,357550
3537,2020 하반기 신규상장,카카오게임즈,293490
3538,2020 하반기 신규상장,SK바이오팜,326030
3540,2020 하반기 신규상장,위더스제약,330350
3541,2020 하반기 신규상장,한국파마,32300
3542,2020 하반기 신규상장,소룩스,290690
3544,바이오시밀러(복제 바이오의약품),셀트리온헬스케어,91990
3545,바이오시밀러(복제 바이오의약품),셀트리온,68270
3546,바이오시밀러(복제 바이오의약품),셀트리온제약,68760
3548,바이오시밀러(복제 바이오의약품),에이프로젠바이오로직스,3060
3549,바이오시밀러(복제 바이오의약품),에이프로젠,7460
3550,바이오시밀러(복제 바이오의약품),동아에스티,170900
3551,바이오시밀러(복제 바이오의약품),팬젠,222110
3553,바이오시밀러(복제 바이오의약품),바이넥스,53030
3558,바이오시밀러(복제 바이오의약품),알테오젠,196170
3559,바이오시밀러(복제 바이오의약품),삼성바이오로직스,207940
3561,바이오시밀러(복제 바이오의약품),종근당,185750
3562,바이오시밀러(복제 바이오의약품),한올바이오파마,9420
3563,바이오시밀러(복제 바이오의약품),한미약품,128940
3564,바이오시밀러(복제 바이오의약품),삼천당제약,250
3565,바이오시밀러(복제 바이오의약품),파멥신,208340
3589,플렉서블 디스플레이,코오롱인더,120110
3606,블록체인,유수홀딩스,700
3623,블록체인,위메이드,112040
3626,LED,레이크머티리얼즈,281740
3627,LED,파인테크닉스,106240
3636,LED,우리엔터프라이즈,37400
3645,LED,우리이앤엘,153490
3647,LED,금호전기,1210
3649,LED,태경비케이,14580
3651,LED,파커스,65690
3660,LED,에스폴리텍,50760
3661,LED,서울바이오시스,92190
3744,타이어,다이나믹디자인,145210
3747,타이어,넥센,5720
3748,타이어,금호타이어,73240
3752,타이어,한국타이어앤테크놀로지,161390
3753,타이어,동아타이어,282690
3754,자원개발,에스아이리소스,65420
3759,자원개발,한국가스공사,36460
3761,자원개발,대성산업,128820
3762,자원개발,서울가스,17390
3770,수소차(연료전지/부품/충전소 등),STX중공업,71970
3781,수소차(연료전지/부품/충전소 등),에스에너지,95910
3782,수소차(연료전지/부품/충전소 등),코오롱플라스틱,138490
3805,수소차(연료전지/부품/충전소 등),일진다이아,81000
3810,수소차(연료전지/부품/충전소 등),평화홀딩스,10770
3816,수소차(연료전지/부품/충전소 등),에스퓨얼셀,288620
3818,수소차(연료전지/부품/충전소 등),에코바이오,38870
3824,수소차(연료전지/부품/충전소 등),풍국주정,23900
3827,수소차(연료전지/부품/충전소 등),한화솔루션,9830
3831,수소차(연료전지/부품/충전소 등),효성화학,298000
3833,수소차(연료전지/부품/충전소 등),범한퓨얼셀,382900
3836,수소차(연료전지/부품/충전소 등),두산퓨얼셀,336260
3837,수소차(연료전지/부품/충전소 등),코웰패션,33290
3838,수소차(연료전지/부품/충전소 등),엘티씨,170920
3848,모바일솔루션(스마트폰),키네마스터,139670
3854,모바일솔루션(스마트폰),인지소프트,100030
3862,모바일솔루션(스마트폰),네이블,153460
3864,모바일솔루션(스마트폰),투비소프트,79970
3871,LCD 부품/소재,세진티에스,67770
3878,LCD 부품/소재,신화인터텍,56700
3882,LCD 부품/소재,에스에이엠티,31330
3884,LCD 부품/소재,파인디앤씨,49120
3889,LCD 부품/소재,이엔에프테크놀로지,102710
3892,LCD 부품/소재,일월지엠엘,178780
3893,LCD 부품/소재,티엘아이,62860
3898,LCD 부품/소재,아바텍,149950
3910,LCD 부품/소재,동진쎄미켐,5290
3915,밥솥,쿠쿠홀딩스,192400
3916,밥솥,PN풍년,24940
3918,밥솥,신일전자,2700
3920,수자원(양적/질적 개선),뉴보텍,60260
3922,수자원(양적/질적 개선),에너토크,19990
3930,수자원(양적/질적 개선),티와이홀딩스,363280
3934,수자원(양적/질적 개선),TKG애강,22220
3935,수자원(양적/질적 개선),와토스코리아,79000
3941,수자원(양적/질적 개선),삼성엔지니어링,28050
3943,수자원(양적/질적 개선),대우건설,47040
3950,전기자전거,알톤스포츠,123750
3956,셰일가스(Shale Gas),SK가스,18670
3961,셰일가스(Shale Gas),E1,17940
3977,카카오뱅크(kakao BANK),한세예스24홀딩스,16450
3979,카카오뱅크(kakao BANK),예스24,53280
3980,카카오뱅크(kakao BANK),한국금융지주,71050
3982,카카오뱅크(kakao BANK),KB금융,105560
4006,폴더블폰,원익큐브,14190
4017,반도체 재료/부품,피엠티,147760
4020,반도체 재료/부품,HLB이노베이션,24850
4023,반도체 재료/부품,오킨스전자,80580
4026,반도체 재료/부품,마이크로컨텍솔,98120
4027,반도체 재료/부품,메카로,241770
4034,반도체 재료/부품,3S,60310
4036,반도체 재료/부품,해성디에스,195870
4041,반도체 재료/부품,하나머티리얼즈,166090
4045,반도체 재료/부품,비씨엔씨,146320
4056,반도체 재료/부품,월덱스,101160
4060,반도체 재료/부품,원익QnC,74600
4061,반도체 재료/부품,디엔에프,92070
4062,반도체 재료/부품,ISC,95340
4072,미디어(방송/신문),KNN,58400
4074,미디어(방송/신문),한국경제TV,39340
4075,미디어(방송/신문),티비씨,33830
4078,미디어(방송/신문),디지틀조선,33130
4086,원자력발전,제일테크노스,38010
4090,원자력발전,HRS,36640
4098,원자력발전,태광,23160
4105,원자력발전,일진파워,94820
4112,원자력발전,성광벤드,14620
4118,원자력발전,DL이앤씨,375500
4126,치매,엔케이맥스,182400
4128,치매,진양제약,7370
4130,치매,환인제약,16580
4131,치매,삼성제약,1360
4134,치매,메디프론,65650
4135,치매,SK케미칼,285130
4139,치매,유유제약,220
4140,치매,배럴,267790
4145,치매,젬백스,82270
4148,치매,고려제약,14570
4149,치매,삼진제약,5500
4152,치매,바이오톡스텍,86040
4156,치매,이연제약,102460
4157,치매,보로노이,310210
4158,치매,현대약품,4310
4159,치매,씨티씨바이오,60590
4162,치매,명문제약,17180
4164,치매,대화제약,67080
4166,치매,국전약품,307750
4167,치매,에이비엘바이오,298380
4168,치매,펩트론,87010
4169,치매,피씨엘,241820
4170,치매,신신제약,2800
4171,치매,에스유홀딩스,31860
4173,치매,수젠텍,253840
4185,재난/안전(지진 등),한창,5110
4188,재난/안전(지진 등),동양파일,228340
4203,재난/안전(지진 등),파라텍,33540
4205,태양광에너지,씨엔플러스,115530
4207,태양광에너지,SDN,99220
4209,태양광에너지,파루,43200
4226,태양광에너지,KC코트렐,119650
4234,태양광에너지,KC그린홀딩스,9440
4235,태양광에너지,OCI,456040
4246,태양광에너지,DGP,60900
4248,태양광에너지,대명에너지,389260
4251,제지,해성산업,34810
4252,제지,신풍,2870
4253,제지,무림페이퍼,9200
4254,제지,무림P&P,9580
4255,제지,한국수출포장,2200
4256,제지,페이퍼코리아,1020
4257,제지,무림SP,1810
4258,제지,한국제지,27970
4259,제지,삼정펄프,9770
4260,제지,한창제지,9460
4261,제지,아세아제지,2310
4262,제지,한솔제지,213500
4272,폐배터리,NPC,4250
4280,폐배터리,인선이엔티,60150
4284,조선기자재,HSD엔진,82740
4286,조선기자재,케이에스피,73010
4292,조선기자재,동방선기,99410
4293,조선기자재,세진중공업,75580
4295,조선기자재,상상인인더스트리,101000
4296,조선기자재,케이프,64820
4300,조선기자재,동성화인텍,33500
4309,조선기자재,오리엔탈정공,14940
4311,지주사,엘브이엠씨홀딩스,900140
4312,지주사,웅진,16880
4328,지주사,대상홀딩스,84690
4331,지주사,한솔홀딩스,4150
4333,지주사,이지홀딩스,35810
4335,지주사,세아제강지주,3030
4336,지주사,CR홀딩스,480
4337,지주사,동아쏘시오홀딩스,640
4339,지주사,동국홀딩스,1230
4340,지주사,서연,7860
4341,지주사,영원무역홀딩스,9970
4342,지주사,BGF,27410
4345,지주사,DRB동일,4840
4347,지주사,코스맥스비티아이,44820
4348,지주사,JB금융지주,175330
4349,지주사,대덕,8060
4352,지주사,롯데지주,4990
4353,지주사,CS홀딩스,590
4355,지주사,삼양홀딩스,70
4362,지주사,F&F홀딩스,7700
4363,지주사,미원홀딩스,107590
4365,지주사,CJ,1040
4366,지주사,오리온홀딩스,1800
4368,지주사,한진중공업홀딩스,3480
4369,지주사,AK홀딩스,6840
4372,지주사,신한지주,55550
4373,지주사,농심홀딩스,72710
4374,지주사,진양홀딩스,100250
4375,지주사,동성케미컬,102260
4380,지주사,하나금융지주,86790
4382,지주사,CNH,23460
4383,지주사,코오롱,2020
4384,지주사,KPX홀딩스,92230
4387,지주사,KISCO홀딩스,1940
4388,지주사,우리금융지주,316140
4389,지주사,DGB금융지주,139130
4390,지주사,한일홀딩스,3300
4391,지주사,현대지에프홀딩스,5440
4393,지주사,BNK금융지주,138930
4394,지주사,LX홀딩스,383800
4395,지주사,샘표,7540
4397,지주사,아세아,2030
4398,지주사,예스코홀딩스,15360
4399,지주사,동원산업,6040
4402,지주사,SNT홀딩스,36530
4403,지주사,메리츠금융지주,138040
4404,지주사,아이디스홀딩스,54800
4405,지주사,SJM홀딩스,25530
4410,지주사,제일파마홀딩스,2620
4411,지주사,우리산업홀딩스,72470
4412,지주사,JW홀딩스,96760
4416,지주사,HD현대,267250
