Date,Open,High,Low,Close,Volume,Change,pct_change,trend_macd_diff,trend_sma_fast,trend_ema_fast,volume_obv,momentum_rsi,trend_cci,volatility_bbh,Open,High,Low,Close,Volume,Change,pct_change,trend_macd_diff,trend_sma_fast,trend_ema_fast,volume_obv,momentum_rsi,trend_cci,volatility_bbh
2013-09-24,257000,257500,251500,255000,426857,0.0,0.0,395.73574711479705,250125.0,250276.1224884967,44004227,67.81938963329173,113.44646842077935,260053.2139168121,67500,68500,67400,68400,819739,0.00588235294117645,0.588235294117645,-1.043529903465469,67575.0,67417.48483864807,230324815,62.406325506699936,79.13530206523806,70007.27069199397
2013-09-25,254000,256000,252000,254000,469800,-0.0039215686274509665,-0.39215686274509665,175.9101343014845,251083.33333333334,250849.02672103565,43534427,65.78260598318204,101.13809691423192,259183.64663441828,68600,68700,66700,67000,1202808,-0.020467836257309968,-2.046783625730997,-116.3228776046019,67700.0,67353.25640193299,229122007,54.99487050636423,43.516100957354666,69736.8930923922
2013-09-26,251000,257000,251000,256500,363955,0.009842519685039353,0.9842519685039353,133.45302080090005,252125.0,251718.4072254917,43898382,68.34233828712254,108.23013415892704,259803.9123779695,66200,66900,65500,66400,1822145,-0.008955223880596996,-0.8955223880596996,-234.18337463119565,67725.0,67206.60157086638,227299862,52.13708575611178,-29.939232251370054,69576.5362642004
2013-09-27,250500,258500,250000,256500,306698,0.0,0.0,44.54439254412864,252625.0,252454.03688310838,44205080,68.34233828712254,103.7491479209275,260231.7025034749,66400,66800,65700,65700,1104241,-0.010542168674698815,-1.0542168674698815,-353.33125914100583,67525.0,66974.81671381001,226195621,48.941737577159735,-53.51833498513378,69353.71334948762
2013-09-30,255000,256500,251000,251000,317166,-0.021442495126705707,-2.1442495126705707,-419.9170847168489,252875.0,252230.33890109172,43887914,57.38853781695471,60.86956521739136,260018.88504171706,65100,65500,64400,65300,1513684,-0.0060882800608828,-0.60882800608828,-447.0895116394379,67350.0,66717.15260399309,224681937,47.162969954232445,-126.73879443585746,69323.38739947556
2013-10-01,251000,257000,250500,254500,336561,0.013944223107569709,1.3944223107569709,-520.1039236062024,253250.0,252579.51753169298,44224475,61.60580045052505,72.4015955445169,259811.28347758783,65000,66700,64800,65800,1082602,0.007656967840734996,0.7656967840734996,-461.564167278108,67175.0,66576.05220337877,225764539,49.62746708838307,-84.97905445840787,69194.02851867216
2013-10-02,255500,255500,247000,247500,565715,-0.027504911591355596,-2.7504911591355596,-1055.618564728563,253208.33333333334,251798.0532960479,43658760,50.780995073460296,-3.308910423067833,259807.2971600776,65800,66300,62800,62800,3460718,-0.045592705167173286,-4.559270516717328,-647.8964402765171,66691.66666666667,65995.12109516666,222303821,38.134261130660455,-179.19799498746914,69643.94092765653
2013-10-04,251500,251500,247000,249500,408903,0.008080808080808133,0.8080808080808133,-1259.1507336082432,253333.33333333334,251444.50663511746,44067663,53.30552557656516,-21.830394626364026,259670.97132054123,63400,64500,62600,64200,1956006,0.022292993630573354,2.2292993630573354,-649.903484909578,66458.33333333333,65718.94861898717,224259827,44.58404771115869,-162.5115420129275,69754.17746701135
2013-10-07,249500,251000,246000,247500,247141,-0.008016032064128265,-0.8016032064128265,-1496.334023890633,253250.0,250837.659460484,43820522,50.51520198774829,-54.68042730400185,259251.31371016012,64500,64600,62900,63100,1846693,-0.01713395638629278,-1.7133956386292781,-694.3367328202361,66133.33333333333,65316.033446835296,222413134,40.969873397544674,-155.06622795916658,69982.51369610113
2013-10-08,246500,255000,246000,253500,412704,0.024242424242424176,2.4242424242424176,-1228.2238866752432,253083.33333333334,251247.25031271722,44233226,57.67337117069124,9.406952965234698,258907.86620355837,62800,64500,62600,64000,1281739,0.014263074484944571,1.4263074484944571,-633.814777235925,65725.0,65113.56676270679,223694873,44.90514872645225,-129.67696955612377,70059.50695900846
2013-10-10,256500,262500,254500,260500,664780,0.027613412228796763,2.7613412228796763,-590.8433601889164,253416.66666666666,252670.7502646069,44898006,64.18293163956974,177.7102330293822,259892.10115844093,65000,65500,64400,65000,1628213,0.015625,1.5625,-502.85523587402616,65475.0,65096.09495305959,225323086,48.97541710002603,-66.1064425770305,70059.93112882323
2013-10-11,262500,264500,261000,264500,474853,0.015355086372360827,1.5355086372360827,54.46981199651145,254208.33333333334,254490.63483928275,45372859,67.27965555001879,226.66666666666592,262208.6915465771,65300,65500,64100,64600,1430243,-0.006153846153846176,-0.6153846153846176,-422.81051645312033,65191.666666666664,65019.77265258889,223892843,47.46488776663467,-68.8548504741066,69883.48453214284
2013-10-14,262000,265500,261500,262000,234622,-0.009451795841209809,-0.9451795841209809,255.98766747541413,254791.66666666666,255645.92178708542,45138237,63.57970708452019,187.1485943775098,263397.4223379205,64100,64300,63200,63600,1154304,-0.015479876160990669,-1.5479876160990669,-416.2012250983197,64791.666666666664,64801.346090652136,222738539,43.825699151426235,-101.51036178433476,69829.18649909909
2013-10-15,263500,268000,260500,263500,467831,0.005725190839694694,0.5725190839694694,423.46652480551984,255583.33333333334,256854.2415121492,45606068,64.82946757903028,178.1147784716026,264800.3297309965,64000,64900,63900,64600,1088477,0.01572327044025168,1.572327044025168,-327.3823729326678,64591.666666666664,64770.36976901335,223827016,48.110186821401655,-62.42488511841627,69616.98802796025
2013-10-16,261000,266500,261000,266000,331562,0.009487666034155628,0.9487666034155628,623.683377043154,256375.0,258261.28127951088,45937630,66.86997666403092,158.10222947253973,266426.1210198796,64300,64700,63700,64400,1145215,-0.003095975232198178,-0.3095975232198178,-267.5272176419902,64425.0,64713.38980454976,222681801,47.33262224750866,-64.47608616283364,69244.09622829768
2013-10-17,265500,269000,263000,264500,372781,-0.005639097744360888,-0.5639097744360888,577.2319161663872,257041.66666666666,259221.0841595861,45564849,64.45371760338907,144.07814407814396,267416.3598387467,64600,65200,63300,63800,1391869,-0.009316770186335366,-0.9316770186335366,-253.88096946165376,64266.666666666664,64572.868296157496,221289932,44.98374166919315,-65.2958950549047,69121.71268338656
2013-10-18,264500,265000,254500,256500,668580,-0.03024574669187141,-3.024574669187141,-37.52184538833444,257500.0,258802.4558273421,44896269,53.3761801796281,36.733680814097525,267265.68622986943,64000,64100,62200,63000,1436670,-0.01253918495297801,-1.253918495297801,-282.0978146010398,64075.0,64330.888558287115,219853262,41.991573873929326,-100.27937068078204,69016.24470158994
2013-10-21,255500,263000,255500,261000,474674,0.01754385964912286,1.7543859649122862,-178.44375355343163,258041.66666666666,259140.53954621256,45370943,57.772578445934414,48.359864930052964,267704.20399663213,62400,63700,62300,63700,1066222,0.011111111111111072,1.1111111111111072,-238.70500825351445,63900.0,64233.8287800891,220919484,45.413038282211424,-90.28027667826139,68431.60675867953
2013-10-22,259000,263000,258500,262500,392874,0.005747126436781658,0.5747126436781658,-206.03595841708102,259291.66666666666,259657.379616026,45763817,59.15515706119558,62.823610631687956,268283.3674101093,63200,63500,62600,63500,1194841,-0.0031397174254317317,-0.31397174254317317,-209.59522271245453,63958.333333333336,64120.93204469078,219724643,44.60355651294531,-88.00211416490482,67987.27624501727
2013-10-23,262000,263500,258000,258500,390159,-0.015238095238095273,-1.5238095238095273,-511.6764252108069,260041.66666666666,259479.32121356047,45373658,54.071062809537196,39.53216374268994,268432.5757319144,63200,63900,63000,63700,1077939,0.0031496062992126816,0.31496062992126816,-164.9589655281249,63916.666666666664,64056.173268584505,220802582,45.64691934411094,-66.27101879327378,67451.41808316312
2013-10-24,257500,258000,251000,253500,480437,-0.01934235976789167,-1.934235976789167,-1038.2214273192185,260541.66666666666,258559.42564224347,44893221,48.46400563904354,-41.76847004072123,268436.771619066,63700,63700,62400,63300,1409357,-0.006279434850863463,-0.6279434850863463,-150.8455465154385,63933.333333333336,63939.838919571506,219393225,43.86737110320087,-88.20120537783951,66657.87099942153
2013-10-25,252500,260500,252500,258500,406686,0.019723865877712132,1.9723865877712132,-1035.0797986258258,260958.33333333334,258550.2832357445,45299907,53.64111933722948,-2.166064981949459,268578.5508899857,62800,64200,62700,63600,1781116,0.004739336492890933,0.4739336492890933,-111.58692770327184,63900.0,63887.556008868196,221174341,45.580915919271234,-58.80713489409168,66164.0558950678
2013-10-28,260500,265000,260000,265000,390833,0.025145067698259194,2.5145067698259194,-602.0198888859131,261333.33333333334,259542.54735332227,45690740,59.357088650809686,78.46576623984048,269470.92203305516,63200,63600,62600,63500,1278151,-0.0015723270440252124,-0.15723270440252124,-83.89852281730509,63775.0,63827.932007503856,219896190,45.08684042262545,-77.71446660335512,65759.88234887003
2013-10-29,262000,264000,257500,261500,419006,-0.013207547169811318,-1.3207547169811318,-559.0017586271142,261083.33333333334,259843.6939143496,45271734,55.39633908503356,41.81389870435785,269810.73602293443,63000,63300,62300,63000,1747520,-0.007874015748031482,-0.7874015748031482,-90.24941962766536,63641.666666666664,63700.55785250326,218148670,42.60039688877321,-110.21505376344106,65507.24524015712
2013-10-30,260000,261000,256500,261000,344438,-0.0019120458891013214,-0.19120458891013214,-569.9822713190119,261000.0,260021.58715829582,44927296,54.83343180856284,16.93320790216369,269907.58575965784,62600,62700,61500,61900,1704796,-0.01746031746031751,-1.746031746031751,-155.68746839295312,63500.0,63423.548952118144,216443874,37.67752504157388,-186.1141403126136,65437.23066194855
2013-10-31,259500,260500,252500,253000,408526,-0.03065134099616862,-3.065134099616862,-1091.5658444057135,260125.0,258941.34298009647,44518770,46.66319034707384,-47.719567581398,269958.621208505,61800,62200,61500,61700,991331,-0.003231017770597755,-0.3231017770597755,-196.93908797900974,63258.333333333336,63158.3875748692,215452543,36.843859226798,-200.4796163069546,65184.01346383678
2013-11-01,251000,254500,249000,254000,420032,0.0039525691699604515,0.39525691699604515,-1328.9963772261358,259125.0,258181.13636777393,44938802,47.71197517797983,-96.75704412546499,269347.7135283633,62300,62400,61200,61500,971265,-0.0032414910858995505,-0.32414910858995505,-220.41978024256673,63016.666666666664,62903.25102488932,214481278,35.98636290711491,-175.77760827188698,65323.776767310235
2013-11-04,251500,253000,247500,248000,368456,-0.023622047244094446,-2.3622047244094446,-1819.5733836526488,257750.0,256614.8076958087,44570346,42.33327689230762,-145.11293224065503,269555.0913924872,61000,61400,60600,60600,1321920,-0.014634146341463428,-1.4634146341463428,-275.7010862588452,62750.0,62548.90471336789,213159358,32.33890975876406,-210.14492753623236,65499.060163258946
2013-11-05,248000,248500,243000,244500,486595,-0.014112903225806495,-1.4112903225806495,-2279.409502808994,256750.0,254750.99112722275,44083751,39.53354150742582,-200.61255742725814,270087.38438461954,60800,61000,60000,60400,817474,-0.0033003300330033403,-0.330033003300334,-302.7157202691146,62533.333333333336,62218.30398823437,212341884,31.573065110984388,-195.61757865099776,65703.8508243383
2013-11-06,241500,253000,241000,250000,520188,0.02249488752556239,2.249488752556239,-2116.3182504720053,255833.33333333334,254020.06941534232,44603939,45.61986093186031,-149.29355405978978,270317.3294606229,60200,63800,60200,62900,2209924,0.041390728476821126,4.139072847682113,-137.59955746079686,62466.666666666664,62323.18029773678,214551808,48.11400412127473,-53.977272727272954,65622.01017149909
2013-11-07,253000,256500,251000,254000,439956,0.016000000000000014,1.6000000000000014,-1662.2406810811628,255125.0,254016.98181298195,45043895,49.59367233804876,-57.63455763455763,270102.4997396376,63600,64200,63000,63000,1105230,0.0015898251192367763,0.15898251192367763,-13.563971432008884,62425.0,62427.30640577727,215657038,48.6487272392087,31.55446602551981,65368.104332578536
2013-11-08,250000,254000,248500,248500,348392,-0.021653543307086576,-2.1653543307086576,-1652.061245536685,254291.66666666666,253168.2153802155,44695503,44.751281935088336,-93.61607391328512,269618.2791005887,62500,63800,62400,62800,952052,-0.0031746031746031633,-0.31746031746031633,59.10657044497543,62350.0,62484.643881811535,214704986,47.59232240301429,8.503745697509613,65163.63797877188
2013-11-11,248500,251000,245000,247500,284004,-0.004024144869215318,-0.4024144869215318,-1629.6973144474605,253791.66666666666,252296.1822447977,44411499,43.91175180203983,-111.28775834658178,269397.9286826372,62800,63900,62400,62900,881266,0.0015923566878981443,0.15923566878981443,114.78357118155384,62316.666666666664,62548.5448230713,215586252,48.198025645213825,16.916250693289182,65107.11524283242
2013-11-12,246000,252500,246000,249000,297488,0.0060606060606061,0.60606060606061,-1437.6101624483235,253000.0,251789.0772840596,44708987,45.56148244340391,-84.89666136724965,268664.4449743249,62500,63300,61700,61800,1178488,-0.01748807631160576,-1.748807631160576,80.04785761216533,62166.666666666664,62433.38408106033,214407764,42.39379516805141,-41.38321995464919,64868.96201004168
2013-11-13,248500,249500,244000,244000,236553,-0.02008032128514059,-2.008032128514059,-1560.7515200408263,251250.0,250590.75770189657,44472434,41.210272122852864,-115.05546751188594,267667.04300527024,62500,62700,60500,60500,934486,-0.021035598705501646,-2.1035598705501646,-22.481868218545173,61916.666666666664,62135.94037628181,213473278,36.75971652232891,-111.9749045280957,64747.236301131765
2013-11-14,247500,248000,242500,243000,280790,-0.004098360655737654,-0.4098360655737654,-1616.188803315421,249708.33333333334,249422.9488246817,44191644,40.37967630179721,-120.55823939881893,266745.09946404386,60700,61400,60300,60500,943726,0.0,0.0,-79.11458620774363,61708.333333333336,61884.257241469226,214417004,36.75971652232891,-133.33333333333334,64677.26911403094
2013-11-15,245500,251500,245000,249000,366427,0.024691358024691468,2.4691358024691468,-1175.8771025306282,248708.33333333334,249357.87977473065,44558071,47.24951654096826,-62.179487179487204,266454.46692192426,60800,62200,60800,61300,1014790,0.013223140495867813,1.3223140495867813,-52.776718997225316,61658.333333333336,61794.371512012425,215431794,42.23839554685861,-70.51282051282033,64621.44123603425
2013-11-18,250500,255000,249500,254000,342567,0.02008032128514059,2.008032128514059,-509.05901177246824,248791.66666666666,250072.0521170798,44900638,52.19314598871308,-2.283105022830919,265630.2996810012,61700,62000,60900,61100,797887,-0.0032626427406199365,-0.32626427406199365,-39.51254591075394,61608.333333333336,61687.545125548975,214633907,41.27567351640178,-70.66641109194273,64455.241215310314
2013-11-19,254500,261500,254000,258500,463923,0.017716535433070835,1.7716535433070835,234.02460643186623,249166.66666666666,251368.65948368292,45364561,56.1740188422242,73.54685646500582,264938.1089591454,61100,63100,61000,62700,1291446,0.026186579378068675,2.6186579378068675,79.82381106360481,61708.333333333336,61843.30741392606,215925353,50.91444851189546,4.699563611949928,64347.93922193988
2013-11-20,258500,258500,253500,254500,331981,-0.015473887814313358,-1.5473887814313358,442.97277671038387,249708.33333333334,251850.40417850093,45032580,52.02688433900187,43.23987538940797,264482.72810383275,62700,62800,61200,61700,1377981,-0.01594896331738438,-1.594896331738438,93.28048837459357,61800.0,61821.2601194759,214547372,45.84920521760181,-19.456366237481927,64133.83300907906
2013-11-21,254500,254500,251000,253500,250219,-0.003929273084479323,-0.39292730844793233,496.6251546864462,250458.33333333334,252104.18815103924,44782361,51.01293185891572,6.818181818181821,264482.72810383275,61100,61800,60800,61600,594068,-0.0016207455429497752,-0.16207455429497752,96.89170477628477,61900.0,61787.220101094994,213953304,45.36319258080715,-56.58709106984974,63973.36353629294
2013-11-22,253500,255000,250500,253000,334631,-0.0019723865877712132,-0.19723865877712132,480.9055150412913,250708.33333333334,252242.00535857165,44447730,50.48315744383482,7.93650793650794,263895.99393339484,61700,62200,61000,61400,815792,-0.0032467532467532756,-0.32467532467532756,87.54006891113568,61775.0,61727.647777849605,213137512,44.35061097047162,-39.121756487025536,63727.22017793364
2013-11-25,253000,256500,252500,252500,211484,-0.0019762845849802257,-0.19762845849802257,421.4328072501594,250583.33333333334,252281.6968418683,44236246,49.92480075904774,34.901700905677025,261705.3468363851,61400,61700,60700,61200,838412,-0.0032573289902280145,-0.32573289902280145,70.35427505762925,61625.0,61646.47119664197,212299100,43.309506427131964,-65.23955147808381,63468.41618668632
2013-11-26,254000,255000,248500,255000,419566,0.00990099009900991,0.990099009900991,528.1466424375365,251125.0,252699.89732773474,44655812,52.73941567448416,27.084353075542634,260464.33805042796,61200,61300,60600,60800,946446,-0.006535947712418277,-0.6535947712418277,36.23520607427804,61458.333333333336,61516.24485869706,211352654,41.22515149624665,-88.24814329401472,63299.3693181722
2013-11-27,255000,259000,252500,257500,319224,0.009803921568627416,0.9803921568627416,732.2251145874941,251958.33333333334,253438.3746619294,44975036,55.43688504812116,103.02256279267786,259653.52867931896,60700,61100,60100,60500,1406921,-0.004934210526315819,-0.49342105263158187,-0.4095547157337478,61258.333333333336,61359.89949582059,209945733,39.68261766075105,-109.86453918391146,63291.39628950587
2013-11-28,257000,258500,253000,255000,330412,-0.009708737864077666,-0.9708737864077666,665.8745159469572,252458.33333333334,253678.62471394025,44644624,52.2266677113215,85.62691131498451,259884.234187234,60700,61200,60100,60200,1408329,-0.0049586776859503745,-0.49586776859503745,-36.715457828115746,61125.0,61181.4534195405,208537404,38.14552272143451,-103.98994659126635,63309.673884143565
2013-11-29,254000,256000,250500,252000,285264,-0.0117647058823529,-1.17647058823529,400.07592821333316,253125.0,253420.37475794947,44359360,48.590429833315866,30.779638085574526,259700.4385852423,60900,61200,60000,60400,1144570,0.0033222591362125353,0.33222591362125353,-38.91324221512514,61116.666666666664,61061.22981653427,209681974,39.819125164239544,-91.32626194237555,63312.65644941329
2013-12-02,252000,253500,249000,249500,209625,-0.009920634920634885,-0.9920634920634885,54.19778398750064,253666.66666666666,252817.2401798034,44149735,45.73289148301648,-14.661492022423648,259689.4846269575,60300,60900,59400,59600,1002076,-0.013245033112582738,-1.3245033112582738,-83.34647974722463,61041.666666666664,60836.42522937515,208679898,35.66252779989118,-132.18390804597732,63394.06382354027
2013-12-03,247500,249000,237000,239000,880074,-0.04208416833667339,-4.208416833667339,-834.406009246062,252833.33333333334,250691.5109213721,43269661,36.124037654706875,-185.53688823959143,260551.56237286414,59100,59600,56100,56500,3189761,-0.052013422818791955,-5.201342281879196,-298.51348063410137,60641.666666666664,60169.28288639436,205490137,24.841292814617617,-289.1330891330891,64087.60175486647
2013-12-04,237000,241000,233000,233000,706716,-0.025104602510460206,-2.5104602510460206,-1727.5163784876158,251083.33333333334,247969.74001039178,42562945,31.988066079901103,-241.8221140848885,262491.93285972776,56500,58000,56500,56600,2107626,0.001769911504424737,0.1769911504424737,-404.51679017404695,60266.666666666664,59620.16244233369,207597763,25.625287277683782,-244.71299093655523,64274.63448339145
2013-12-05,234500,235500,229500,232500,791121,-0.0021459227467811592,-0.21459227467811592,-2221.6985506491583,248916.66666666666,245589.78000879305,41771824,31.662729388622267,-224.97795414462098,263441.9171461863,56800,57300,56100,56500,998993,-0.0017667844522968323,-0.17667844522968323,-448.38310135502024,59750.0,59140.13745120543,206598770,25.340621253597888,-217.66366684312678,64290.90414661154
2013-12-06,232000,233500,230000,230000,452464,-0.010752688172043001,-1.0752688172043001,-2562.5060385774327,246875.0,243191.35231513256,41319360,30.018764411230578,-190.81595316502055,264736.105313444,56300,57700,56300,56800,1068377,0.005309734513274433,0.5309734513274433,-424.4545799269147,59341.666666666664,58780.11630486613,207667147,27.92730648664643,-164.22859371952373,64171.624030777144
2013-12-09,232500,233500,228000,230000,514208,0.0,0.0,-2623.9309249670405,244916.66666666666,241161.91349741985,41833568,30.018764411230578,-159.21550459423992,265640.9577540784,57500,57700,56600,56600,764499,-0.0035211267605633756,-0.35211267605633756,-390.22935751971386,58925.0,58444.71379642519,206902648,27.24949169533957,-133.02559798573273,63958.402032942045
2013-12-10,231500,233000,228000,228500,544323,-0.006521739130434745,-0.6521739130434745,-2596.7702415901176,242875.0,239213.9268055091,41289245,28.972013126810268,-137.15136745193587,266310.6936727702,56500,57000,55700,55900,1023450,-0.012367491166077715,-1.2367491166077715,-382.3639253999072,58466.666666666664,58053.21936620593,205879198,24.96559411740415,-135.8255451713397,63922.83627390119
2013-12-11,229500,231500,226500,229000,608863,0.002188183807439792,0.2188183807439792,-2381.955754886255,240916.66666666666,237642.55345081538,41898108,29.850107368737923,-122.06148282097647,266906.7005851319,56100,56900,56000,56300,1034811,0.007155635062611854,0.7155635062611854,-320.361703177286,58058.333333333336,57783.49330986656,206914009,28.645898952343614,-108.69873705122761,63925.263004521425
2013-12-12,228500,232000,227500,230000,826526,0.004366812227074135,0.4366812227074135,-2023.4466391781261,238833.33333333334,236466.77599684376,42724634,31.669559047018723,-101.07846373940797,267277.5443498617,55900,56700,55600,56200,1380931,-0.001776198934280604,-0.1776198934280604,-258.8565114496373,57675.0,57539.87895450247,205533078,28.272551629138917,-100.6507136859781,63888.175896980625
2013-12-13,230000,232000,227000,231500,676239,0.006521739130434856,0.6521739130434856,-1557.1454779906035,236666.66666666666,235702.65661271397,43400873,34.417317995353656,-87.02829580334807,267034.03502961557,56000,56400,55300,55500,976251,-0.01245551601423489,-1.245551601423489,-238.58766452973896,57258.333333333336,57226.05142304055,204556827,25.743270892455868,-100.27729895825529,63756.175115371516
2013-12-16,231500,231500,228000,228000,389360,-0.015118790496760237,-1.5118790496760237,-1363.2658979370126,234416.66666666666,234517.63251845026,43011513,31.25870209190569,-83.39594290007511,266240.40810572624,55500,55900,55000,55200,839304,-0.00540540540540535,-0.540540540540535,-219.15663102696385,56841.666666666664,56914.35120411124,203717523,24.72249088830985,-99.08079342041614,63606.75894955919
2013-12-17,229000,230500,225000,227000,1243467,-0.004385964912280715,-0.43859649122807154,-1187.647056926422,232333.33333333334,233361.07366945792,41768046,30.40025475965824,-85.078401618614,264420.7081621418,55500,55800,53900,54200,1317994,-0.018115942028985477,-1.8115942028985477,-245.4421920067989,56325.0,56496.75871117105,202399529,21.64194212765841,-109.53523892646741,63163.86533258331
2013-12-18,226500,235500,226000,227500,957351,0.0022026431718060735,0.22026431718060735,-934.2465396153293,230500.0,232459.37002800286,42725397,31.41446946674654,-65.49326716807529,262925.8476702143,54000,56000,54000,54500,1768213,0.005535055350553542,0.5535055350553542,-215.48172082292785,55900.0,56189.56506329858,204167742,24.674330350726038,-96.27298161470819,62776.312957186194
2013-12-19,229500,230000,217500,220500,1119205,-0.03076923076923077,-3.076923076923077,-1121.880790112541,228958.33333333334,230619.46694677166,41606192,25.755846038005373,-100.10400416016618,261802.68405885954,55000,55700,53000,53500,1794526,-0.01834862385321101,-1.834862385321101,-234.30974028609262,55650.0,55775.785822791106,202373216,21.664675124134362,-112.24199103928743,62394.97738688327
2013-12-20,220000,226000,219500,224500,609925,0.018140589569161092,1.8140589569161092,-871.5596960986268,228250.0,229678.01049342216,42216117,33.16443226502655,-89.93853121966995,260036.26865421864,53200,54800,53200,54700,862213,0.02242990654205612,2.242990654205612,-141.79754491164158,55491.666666666664,55610.280311592476,203235429,32.331259966781744,-103.32103321033209,61840.32333285549
2013-12-23,226000,229500,225500,228500,526734,0.017817371937639104,1.7817371937639104,-357.872461288478,227916.66666666666,229496.77810981876,42742851,39.64982518420403,-57.30456314113906,257900.04171297574,54800,56200,54800,55700,1108825,0.018281535648994485,1.8281535648994485,3.210550477949937,55425.0,55624.08334057825,204344254,39.69992829841935,-55.24653530687306,61204.04141992311
2013-12-24,228000,228500,224500,226000,390524,-0.01094091903719907,-1.094091903719907,-120.03991643929112,227583.33333333334,228958.81224676972,42352327,37.21897727388948,-64.88923740443033,254899.80585334066,55800,56000,55300,55400,675216,-0.0053859964093356805,-0.538599640933568,90.55021455068186,55308.333333333336,55589.60898048928,203669038,38.35071587293734,-50.62667229967611,60568.59777093716
2013-12-26,227000,227500,225000,225500,372399,-0.0022123893805309214,-0.22123893805309214,60.33360082156469,227208.33333333334,228426.68728572823,41979928,36.733913999104125,-66.70585929845186,250576.30489827582,55500,55800,54900,55300,786993,-0.0018050541516245744,-0.18050541516245744,149.72308409266884,55200.0,55545.053752721695,202882045,37.88848255075593,-55.9540889526542,59903.58938071077
2013-12-27,225500,230500,225500,229500,323182,0.017738359201773912,1.7738359201773912,482.27940962750836,227291.66666666666,228591.81231869312,42303110,43.12044229066246,-39.562674802949225,246068.63387220088,55300,56200,55100,55900,659560,0.010849909584086825,1.0849909584086825,232.47072838221015,55200.0,55599.660867687584,203541605,42.37620093846432,-30.174044646235277,59211.601341129804
2013-12-30,232000,236500,231000,236500,470819,0.030501089324618702,3.05010893246187,1223.8727333342822,227916.66666666666,229808.45657735574,42773929,52.21195005557662,61.82795698924699,242162.5461984315,55500,56100,55200,56100,1195705,0.003577817531305927,0.3577817531305927,299.5999031755407,55183.333333333336,55676.636118812574,204737310,43.832994965614546,-16.116699017705013,58290.90147281693
2014-01-02,236500,238000,224500,224500,720748,-0.05073995771670192,-5.073995771670193,911.6143132669386,227458.33333333334,228991.77095007023,42053181,40.31545225300879,-17.699115044247797,237268.13737221583,56200,56300,52300,52700,3333908,-0.06060606060606055,-6.060606060606055,122.99426307455792,54891.666666666664,55218.69210053372,201403402,29.964334711297056,-160.66405982026515,57662.28996660159
2014-01-03,226500,228000,222500,224000,572466,-0.00222717149220486,-0.22271714922048602,687.0165195481623,226833.33333333334,228223.80618852098,41480715,39.907436912234665,-111.95054945054864,235419.18776182304,53200,53400,52000,52700,1793537,0.0,0.0,19.578050582256992,54658.333333333336,54831.20100814392,203196939,29.964334711297056,-207.71144278606997,57740.92250494526
2014-01-06,224000,231000,222500,228500,669198,0.02008928571428581,2.008928571428581,846.6589651041859,226875.0,228266.29754413312,42149913,45.27545880296885,-34.94218200100585,234864.6138101151,52900,53300,51300,52500,2504523,-0.003795066413662229,-0.3795066413662229,-45.35135295476471,54433.333333333336,54472.55469919871,200692416,29.331217814869447,-189.3814997263283,57750.37876070837
2014-01-07,232000,232000,228500,229000,464556,0.002188183807439792,0.2188183807439792,981.5666655609257,227041.66666666666,228379.1748450357,42614469,45.854221229165326,46.75118858954039,234400.144786026,52200,54200,52200,54000,2081098,0.02857142857142847,2.857142857142847,25.839129769190095,54416.666666666664,54399.85397624505,202773514,39.633252105103125,-101.56249999999996,57586.74941145373
2014-01-08,230000,231500,228500,229500,242741,0.0021834061135370675,0.21834061135370675,1091.6618334173827,227208.33333333334,228551.609484261,42857210,46.46396737892861,50.13550135501418,234346.70458451446,54100,54300,53300,53900,1353618,-0.0018518518518518823,-0.18518518518518823,76.44784266831539,54366.666666666664,54322.953364515044,201419896,39.22273928049579,-69.85332911258807,57342.31892451779
2014-01-09,228500,231500,224500,224500,353670,-0.02178649237472763,-2.178649237472763,826.9483467799255,227541.66666666666,227928.28494822083,42503540,41.438533915557095,-41.85473943373001,234158.56717268596,53400,54100,52400,52400,1687262,-0.0278293135435993,-2.78293135435993,21.98433917728471,54275.0,54027.11438535888,199732634,33.60072870796604,-111.35577225542619,57209.99999999997
2014-01-10,224000,224500,219000,221000,427325,-0.015590200445434244,-1.5590200445434244,435.03048831358046,227250.0,226862.39495618685,42076215,38.31458391341279,-180.31792258221154,234373.90342438748,52100,52900,51500,51600,1445664,-0.01526717557251911,-1.526717557251911,-50.859069193908454,54016.666666666664,53653.71217222675,198286970,31.0449235466793,-148.54007446600028,57240.79192439922
2014-01-13,221500,231000,221500,228000,406080,0.03167420814479649,3.167420814479649,653.0223233024335,227208.33333333334,227037.4111167735,42482295,46.93148839897143,-22.05882352941179,234288.01805866772,51600,53300,51500,52500,1271734,0.01744186046511631,1.744186046511631,-22.79812743477396,53750.0,53476.21799188417,199558704,36.86325478634359,-110.33478893740897,57029.19328863041
2014-01-14,231500,238000,231000,232000,723928,0.01754385964912286,1.7543859649122862,1048.9248846094852,227708.33333333334,227800.88632957757,43206223,51.13233660463957,159.77401129943502,234596.57453878186,52500,53900,52100,52100,1543502,-0.007619047619047636,-0.7619047619047636,-15.874296210529337,53475.0,53264.49214697892,198015202,35.43227531039865,-86.22222222222217,56816.14019677123
