,Code,Name
2300,032960,동일기연
2301,005670,푸드웰
2302,021650,한국큐빅
2303,085910,네오티스
2304,101240,씨큐브
2305,039010,현대에이치티
2306,192390,윈하이텍
2307,219550,디와이디
2308,018680,서울제약
2309,051780,큐로홀딩스
2310,020180,대신정보통신
2311,193250,와이제이엠게임즈
2312,291810,핀텔
2313,222980,한국맥널티
2314,060240,룽투코리아
2315,210120,빅텐츠
2316,130500,GH신소재
2317,032750,삼진
2318,131220,대한과학
2319,214870,뉴지랩파마
2320,245620,EDGC
2321,032980,바이온
2322,036180,지더블유바이텍
2323,067010,이씨에스
2324,290560,신시웨이
2325,083640,인콘
2326,037400,우리엔터프라이즈
2327,079970,투비소프트
2328,129890,앱코
2329,123840,한일진공
2330,328380,솔트웨어
2331,372800,아이티아이즈
2332,317120,라닉스
2333,042940,상지카일룸
2334,045510,정원엔시스
2335,198080,엔피디
2336,131090,시큐브
2337,039980,리노스
2338,448740,삼성스팩8호
2339,114630,폴라리스우노
2340,123750,알톤스포츠
2341,263020,디케이앤디
2342,246250,에스엘에스바이오
2343,356890,싸이버원
2344,189860,서전기전
2345,192410,휴림네트웍스
2346,127710,아시아경제
2347,052770,아이톡시
2348,016100,리더스코스메틱
2349,141020,디에스앤엘
2350,036480,대성미생물
2351,051390,YW
2352,187660,에이디엠코리아
2353,121850,코이즈
2354,079170,한창산업
2355,021040,대호특수강
2356,089530,에이티세미콘
2357,332370,아이디피
2358,017510,세명전기
2359,006920,모헨즈
2360,054090,삼진엘앤디
2361,290660,네오펙트
2362,353190,휴럼
2363,238200,비피도
2364,119500,포메탈
2365,091970,나노캠텍
2366,187270,신화콘텍
2367,039310,세중
2368,320000,윈텍
2369,215790,이노인스트루먼트
2370,082660,코스나인
2371,017000,신원종합개발
2372,313760,윌링스
2373,115480,씨유메디칼
2374,435620,하나금융25호스팩
2375,001810,무림SP
2376,080530,코디
2377,148780,비플라이소프트
2378,025880,케이씨피드
2379,131760,파인텍
2380,352940,인바이오
2381,036000,예림당
2382,045300,성우테크론
2383,092600,앤씨앤
2384,001000,신라섬유
2385,050120,ES큐브
2386,187790,나노
2387,008470,부스타
2388,143540,영우디에스피
2389,138360,협진
2390,075130,플랜티넷
2391,060900,DGP
2392,043710,서울리거
2393,184230,SGA솔루션즈
2394,044480,블레이드 Ent
2395,060380,동양에스텍
2396,101000,상상인인더스트리
2397,094860,네오리진
2398,016920,카스
2399,065500,오리엔트정공
2400,049120,파인디앤씨
2401,331380,포커스에이치엔에스
2402,208350,지란지교시큐리티
2403,252500,세화피앤씨
2404,012620,원일특강
2405,113810,디젠스
2406,080720,한국유니온제약
2407,089230,THE E&M
2408,076610,해성옵틱스
2409,290270,휴네시온
2410,045340,토탈소프트
2411,258790,소프트캠프
2412,002680,한탑
2413,104040,대성파인텍
2414,086060,진바이오텍
2415,016670,디모아
2416,237750,피앤씨테크
2417,900340,윙입푸드
2418,093380,풍강
2419,190650,코리아에셋투자증권
2420,059100,아이컴포넌트
2421,072950,빛샘전자
2422,014100,메디앙스
2423,043590,웰킵스하이텍
2424,026040,제이에스티나
2425,054180,메디콕스
2426,227100,에이치앤비디자인
2427,067730,로지시스
2428,018620,우진비앤지
2429,101400,엔시트론
2430,303360,프로티아
2431,318160,셀바이오휴먼텍
2432,080470,성창오토텍
2433,071850,캐스텍코리아
2434,095910,에스에너지
2435,050760,에스폴리텍
2436,079190,케스피온
2437,048830,엔피케이
2438,131180,딜리
2439,079000,와토스코리아
2440,035460,기산텔레콤
2441,083470,이엠앤아이
2442,117670,알파홀딩스
2443,065570,삼영이엔씨
2444,032080,아즈텍WB
2445,032800,판타지오
2446,111870,KH 전자
2447,380540,옵티코어
2448,310870,디와이씨
2449,296640,이노룰스
2450,033050,제이엠아이
2451,148250,알엔투테크놀로지
2452,048470,대동스틸
2453,035200,프럼파스트
2454,452980,신한제11호스팩
2455,154040,다산솔루에타
2456,049470,SGA
2457,060260,뉴보텍
2458,084440,유비온
2459,215480,토박스코리아
2460,081580,성우전자
2461,038340,MIT
2462,439250,삼성스팩7호
2463,065150,DSEN
2464,225590,패션플랫폼
2465,085810,알티캐스트
2466,217620,디딤이앤에프
2467,308100,까스텔바작
2468,044780,에이치케이
2469,063760,이엘피
2470,091340,S&K폴리텍
2471,154030,아시아종묘
2472,043090,엑서지21
2473,058530,파나케이아
2474,317530,캐리소프트
2475,066430,와이오엠
2476,053060,세동
2477,073190,듀오백
2478,344860,이노진
2479,333050,모코엠시스
2480,079650,서산
2481,321820,와이더플래닛
2482,188260,세니젠
2483,275630,에스에스알
2484,038530,케이바이오
2485,032280,삼일
2486,179530,애드바이오텍
2487,008290,원풍물산
2488,025870,신라에스지
2489,019660,글로본
2490,900300,오가닉티코스메틱
2491,099410,동방선기
2492,039740,한국정보공학
2493,331920,셀레믹스
2494,043100,솔고바이오
2495,027040,서울전자통신
2496,068940,셀피글로벌
2497,900070,글로벌에스엠
2498,035290,골드앤에스
2499,130740,티피씨글로벌
2500,043200,파루
2501,365900,브이씨
2502,054940,엑사이엔씨
2503,103230,에스앤더블류
2504,424760,벨로크
2505,060480,국일신동
2506,054220,비츠로시스
2507,073540,에프알텍
2508,230980,비유테크놀러지
2509,019570,리더스 기술투자
2510,215380,우정바이오
2511,451700,엔에이치스팩29호
2512,054410,케이피티유
2513,098660,에스티오
2514,148140,비디아이
2515,225430,케이엠제약
2516,219750,지티지웰니스
2517,223310,커머스마이너
2518,196700,웹스
2519,900260,로스웰
2520,017250,인터엠
2521,106240,파인테크닉스
2522,335870,윙스풋
2523,361670,삼영에스앤씨
2524,224060,더코디
2525,377460,위니아에이드
2526,347700,라이프시맨틱스
2527,043360,디지아이
2528,299910,베스파
2529,079950,인베니아
2530,159910,스킨앤스킨
2531,020400,대동금속
2532,208860,엔지스테크널러지
2533,114120,크루셜텍
2534,033790,스카이문스테크놀로지
2535,115570,스타플렉스
2536,134060,이퓨쳐
2537,058450,엔터파트너즈
2538,250930,예선테크
2539,026910,광진실업
2540,123330,제닉
2541,121890,에스디시스템
2542,464680,KB제27호스팩
2543,191410,육일씨엔에쓰
2544,065770,CS
2545,070590,한솔인티큐브
2546,244460,올리패스
2547,011080,형지I&C
2548,067770,세진티에스
2549,070300,엑스큐어
2550,115530,씨엔플러스
2551,214310,에스엘에너지
2552,900120,씨엑스아이
2553,023790,동일철강
2554,065690,파커스
2555,177350,베셀
2556,072520,제넨바이오
2557,450410,엔에이치스팩28호
2558,050090,비케이홀딩스
2559,468510,삼성스팩9호
2560,065420,에스아이리소스
2561,062970,피피아이
2562,101680,한국정밀기계
2563,071460,위니아
2564,069330,유아이디
2565,054630,에이디칩스
2566,096870,엘디티
2567,044180,KD
2568,449020,유안타제13호스팩
2569,078860,아이오케이
2570,404950,DB금융스팩10호
2571,457630,대신밸런스제16호스팩
2572,439410,엔에이치스팩26호
2573,900280,골든센츄리
2574,900270,헝셩그룹
2575,069140,누리플랜
2576,466910,엔에이치스팩30호
2577,430230,하나금융24호스팩
2578,106520,노블엠앤비
2579,440820,엔에이치스팩27호
2580,424140,케이비제21호스팩
2581,406760,하나금융21호스팩
2582,393360,신한제8호스팩
2583,217480,에스디생명공학
2584,422040,엔에이치스팩23호
2585,427950,하나금융23호스팩
2586,412930,미래에셋비전스팩1호
2587,413630,유진스팩8호
2588,457390,대신밸런스제15호스팩
2589,454750,하나28호스팩
2590,430220,신영스팩8호
2591,442310,대신밸런스제14호스팩
2592,03481K,해성산업1우
2593,372290,하나머스트7호스팩
2594,438220,대신밸런스제13호스팩
2595,421800,교보12호스팩
2596,436610,한국제11호스팩
2597,425290,삼성스팩6호
2598,418170,하나금융22호스팩
2599,446750,하나26호스팩
2600,388800,유진스팩7호
2601,426550,IBKS제19호스팩
2602,430460,한화플러스제3호스팩
2603,446840,키움제8호스팩
2604,046070,코다코
2605,397880,교보11호스팩
2606,174880,장원테크
2607,435380,유안타제10호스팩
2608,436530,케이비제22호스팩
2609,448370,하나27호스팩
2610,445970,신영스팩9호
2611,456440,DB금융스팩11호
2612,458320,KB제26호스팩
2613,415580,상상인제3호스팩
2614,430700,유안타제9호스팩
2615,377400,하이제6호스팩
2616,454640,하나29호스팩
2617,405640,신한제9호스팩
2618,058220,아리온
2619,400840,하이제7호스팩
2620,444920,유안타제11호스팩
2621,419270,신영스팩7호
2622,437780,엔에이치스팩24호
2623,446190,미래에셋비전스팩2호
2624,455910,에스케이증권제9호스팩
2625,450050,하이제8호스팩
2626,452670,상상인제4호스팩
2627,455310,한화플러스제4호스팩
2628,439730,IBKS제20호스팩
2629,448830,미래에셋비전스팩3호
2630,380320,삼성머스트스팩5호
2631,446150,유안타제12호스팩
2632,448760,IBKS제22호스팩
2633,442770,IBKS제21호스팩
2634,450940,유안타제14호스팩
2635,445360,비엔케이제1호스팩
2636,455250,KB제25호스팩
2637,464440,한국제13호스팩
2638,458610,한국제12호스팩
2639,456490,교보14호스팩
2640,161570,THE MIDONG
2641,462020,에이치엠씨제6호스팩
2642,386580,한화플러스제2호스팩
2643,433530,키움제7호스팩
2644,440790,교보13호스팩
2645,435870,에스케이증권제8호스팩
2646,377630,삼성스팩4호
2647,418210,신한제10호스팩
2648,442130,유진스팩9호
2649,465320,교보15호스팩
2650,438580,엔에이치스팩25호
2651,413600,키움제6호스팩
2652,457940,에스케이증권제10호스팩
2653,373340,유진스팩6호
2654,032685,소프트센우
2655,021045,대호특수강우
